Language,Default
40_Mat_Spoil_Beetle_Evolved_Spoil_DescKey,This pile of bile and exoskeletal shards from a dead Savage Titan Beetle may be usable in crafting. Go on... try it!

40_Mat_Spoil_Backbone_001_NameKey,Позвоночник Мутанта
40_Mat_Spoil_Backbone_001_DescKey,A mutant backbone that could be helpful for crafting.


#,[ Refined Ore ]
40_Mat_Refined_Titanium_NameKey,Очищенный Титан
40_Mat_Refined_Titanium_DescKey,Refined ilmenite. This should be useful for Crafting certain items.

40_Mat_Refined_Nickel_NameKey,Очищенный Никель
40_Mat_Refined_Nickel_DescKey,Refined nickel. This should be useful for Crafting certain items.

40_Mat_Refined_Lithium_NameKey,Очищенный Литий
40_Mat_Refined_Lithium_DescKey,Refined petalite. This should be useful for Crafting certain items.

40_Mat_Refined_Iron_NameKey,Очищенное Железо
40_Mat_Refined_Iron_DescKey,Refined iron ore. This should be useful for Crafting certain items.

40_Mat_Refined_Copper_NameKey,Очищенная Медь
40_Mat_Refined_Copper_DescKey,Refined copper ore. This should be useful for Crafting certain items.


#,[ Plant ]
40_Mat_Plant_Twig_002_NameKey,Связка Веток
40_Mat_Plant_Twig_002_DescKey,A bundle of twigs collected from Earth-born trees that were brought to Titan.

40_Mat_Plant_Sticky_NameKey,Клеящий Экстракт
40_Mat_Plant_Sticky_DescKey,A sticky substance that can only be extracted using a one-of-a-kind harvesting tool. Usable in Crafting.

40_Mat_Plant_Poison_NameKey,Ядовитые Фрукт
40_Mat_Plant_Poison_DescKey,Fruit carefully gathered from poisonous Titan plants.

40_Mat_Plant_Lotus_Flower_NameKey,Нано Лотос
40_Mat_Plant_Lotus_Flower_DescKey,A unique lotus flower altered by Titan's environment nanobots. It should be cultivated while in full bloom.

40_Mat_Plant_Leaf_001_NameKey,Листья
40_Mat_Plant_Leaf_001_DescKey,A bundle of ordinary leaves from Earth plants brought to Titan by the first settlement.

40_Mat_Plant_Explosion_NameKey,Взрывная Ягода
40_Mat_Plant_Explosion_DescKey,This special berry that grows from certain Titan plants can actually cause explosions. Could it be a substitute for gunpowder?

40_Mat_Plant_Cotton_NameKey,Хлопок Титана
40_Mat_Plant_Cotton_DescKey,Cotton that has been strengthened by prolonged exposure to Titan's atmosphere.

40_Mat_Plant_Cannibal_NameKey,Шип Каннибала
40_Mat_Plant_Cannibal_DescKey,A hardened spike detached from a cannibal plant's tentacles.

40_Mat_Plant_Broken_Tree_001_NameKey,Деревянные Щепки
40_Mat_Plant_Broken_Tree_001_DescKey,Pieces of wood that could be used to craft other items.

40_Mat_Plant_Acid_NameKey,Органическая Кислота
40_Mat_Plant_Acid_DescKey,This simple acid is synthesized from plant material after a lengthy process.


#,[ Ore ]
40_Mat_Ore_Titanium_NameKey,Титановая Руда
40_Mat_Ore_Titanium_DescKey,Titanium Ore (or ilmenite) mined from the caves below. It can be Recycled into Refined Titanium.

40_Mat_Ore_Nickel_NameKey,Никелевая Руда
40_Mat_Ore_Nickel_DescKey,Nickel ore mined from the caves below. It can be Recycled into Refined Nickel.

40_Mat_Ore_NanoStone_004_NameKey,Черный НаноКамень
40_Mat_Ore_NanoStone_004_DescKey,A pitch-black stone found within certain mutated creatures. It can be altered to create Special Modules.

40_Mat_Ore_NanoStone_003_NameKey,Синий НаноКамень
40_Mat_Ore_NanoStone_003_DescKey,A deep blue stone found within certain mutated creatures. It can be altered to create Nano Modules.

40_Mat_Ore_NanoStone_002_NameKey,Жёлтый НаноКамень
40_Mat_Ore_NanoStone_002_DescKey,A bright yellow stone found within certain mutated creatures. It can be altered to create Survival Modules.

40_Mat_Ore_NanoStone_001_NameKey,Красный НаноКамень
40_Mat_Ore_NanoStone_001_DescKey,A blood-red stone found within certain mutated creatures. It can be altered to create Physical Modules.

40_Mat_Ore_Methane_NameKey,Метановая Руда
40_Mat_Ore_Methane_DescKey,White methane ore mined from the caves below. It can be Recycled into Refined Methane.

40_Mat_Ore_Lithium_NameKey,Литьевая Руда
40_Mat_Ore_Lithium_DescKey,Lithium ore (or petalite) mined from the caves below. It can be Recycled into Refined Lithium.

40_Mat_Ore_Iron_NameKey,Железная Руда
40_Mat_Ore_Iron_DescKey,Iron ore mined from the caves below. It can be Recycled into Refined Iron.

40_Mat_Ore_Glass_NameKey,Кремниевая Руда
40_Mat_Ore_Glass_DescKey,Shards of heated silica sand mined from the caves below. Usable in Crafting.

40_Mat_Ore_Geode_Red_Scrap_NameKey,Красные Осколки
40_Mat_Ore_Geode_Red_Scrap_DescKey,Crimson red crystal shards dropped by monsters. Can be sold for quite a good number of Credits.

40_Mat_Ore_Geode_Red_NameKey,Красная Жеода
40_Mat_Ore_Geode_Red_DescKey,A gorgeous red geode perfect for Brett's collection. Can be sold for quite a good number of Credits.

40_Mat_Ore_Geode_Purple_Scrap_NameKey,Фиолетовые Осколки
40_Mat_Ore_Geode_Purple_Scrap_DescKey,Deep violet crystal shards dropped by monsters. Can be sold for a high number of Credits.

40_Mat_Ore_Geode_Purple_NameKey,Фиолетовая Жеода
40_Mat_Ore_Geode_Purple_DescKey,A stunning purple geode perfect for Brett's collection. Can be sold for a high number of Credits.

40_Mat_Ore_Geode_Blue_Scrap_NameKey,Синие Осколки
40_Mat_Ore_Geode_Blue_Scrap_DescKey,Bright blue crystal shards dropped by monsters. Can be sold for a small number of Credits. 

40_Mat_Ore_Geode_Blue_NameKey,Синия Жеода
40_Mat_Ore_Geode_Blue_DescKey,A beautiful blue geode perfect for Brett's collection. Can be sold for a small number of Credits. 

40_Mat_Ore_Copper_NameKey,Медная Руда
40_Mat_Ore_Copper_DescKey,Copper ore mined from the caves below. It can be Recycled into Refined Copper.


#,[ Material ]
40_Mat_Material_Wood_NameKey,Деревянная Доска
40_Mat_Material_Wood_DescKey,It's still hard to believe there are plants on Titan. Any usable wood is composited from various native plants.

40_Mat_Material_Plastic_NameKey,Пластик
40_Mat_Material_Plastic_DescKey,Recycling and reusing are even more critical when stranded on this rock.

40_Mat_Material_Machine_NameKey,Механизмы
40_Mat_Material_Machine_DescKey,These mechanical parts from broken machines can be reworked into new items.

40_Mat_Material_Fiber_NameKey,Ткань
40_Mat_Material_Fiber_DescKey,Scraps of cloth from old clothes and the like. Does the camp even have a tailor?

40_Mat_Material_Election_NameKey,Электроника
40_Mat_Material_Election_DescKey,Some loose components from broken electronics. Hopefully the others know how to work with these.


#,[ Extract ]
40_Mat_Extract_Tissue_NameKey,Экстрак Из Тканей
40_Mat_Extract_Tissue_DescKey,A material extracted from an underground creature's tissue. It could be useful for producing other items.

40_Mat_Extract_Poison_NameKey,Ядовитый Экстракт
40_Mat_Extract_Poison_DescKey,A toxic solution extracted from dangerous monsters and poisonous plants. Usable in Crafting.

40_Mat_Extract_Osseous_NameKey,Костный Экстракт
40_Mat_Extract_Osseous_DescKey,Marrow from mutant bones that could be used to produce other items.

40_Mat_Extract_NanoCellulose_NameKey,Наноцеллюлоза
40_Mat_Extract_NanoCellulose_DescKey,"Extracted by recycled plants that have adapted to Titan's environment. With TECC's tech, it could be used to make plastic."

40_Mat_Extract_Explosion_NameKey,Летучий Экстракт
40_Mat_Extract_Explosion_DescKey,A combustible powder extracted from fire-based monsters and plants. Usable in Crafting. 

40_Mat_Extract_Blood_NameKey,Кровавый Экстракт
40_Mat_Extract_Blood_DescKey,This material extracted from monster blood could be helpful in producing something else.

40_Mat_Extract_Acid_NameKey,Кислотный Экстракт
40_Mat_Extract_Acid_DescKey,A corrosive composite extracted from certain monsters or acidic plants. Usable in Crafting.
