Language,Default
BasicDamage_DescKey,"Атаки наносят цели Физический Урон (или ФУ), уменьшая ее Здоровье. Он отображается как Мин/Макс - минимальный и максимальный урон, который атака может нанести. ФУ применяется в ближнем и дальнем бою и зависит от основных Статов и используемого Снаряжения. "

MeleeDamage_NameKey,Урон в Ближнем Бою
MeleeMinDamage_NameKey,"Минимальный урон в ближнем бою. "

MeleeMaxDamage_NameKey,Максимальный Урон в Ближнем Бою
MeleeDamage_DescKey,"Персонаж наносит Урон в Ближнем Бою (или УББ) в дополнение к своему обычному Физическому Урону. Он отображается как Мин/Макс - минимальный и максимально возможный урон наносимый атакой. УББ не применяется к атакам дальнего боя. "

MeleeDamageEfficiency_NameKey,Боевая Эффективность
MeleeDamageEfficiency_DescKey,"Боевая эффективность определяет, сколько урона (любого типа) персонаж наносит (отображается в процентах, от минимального урона в 0% и до максимального в 200%). Боевая эффективность зависит от Статов и может меняться в зависимости от текущих Потребностей персонажа (Голода, Сонливости и т.д.)."

MeleeAccuracy_NameKey,Точность в Ближнем Бою
MeleeAccuracy_DescKey,"Точность в Ближнем Бою определяет шанс персонажа успешно нанести удар по цели. С помощью как безоружных атак, так и с использованием оружия ближнего боя, например меча или биты. "

RangeAccuracy_NameKey,Точность в Дальнем Бою
RangeAccuracy_DescKey,"Точность в дальнем бою определяет шанс персонажа успешно поразить цель в дальнем бою. С помощью оружия дальнего боя с механикой выстрела, к такому как винтовки, пистолеты или луки. "

ThrowSuccessChance_NameKey,Точность Броска
ThrowSuccessChance_DescKey,"Точность Броска определяет шанс персонажа успешно поразить цель метательной атакой. Это относится к копьям и кинжалам, а также к гранатам наносящим урон сразу нескольким врагам."

CriticalChance_NameKey,Крит Шанс
CriticalChance_DescKey,"Шанс крита определяет, как часто персонаж будет наносить критический удар, но не влият на наносимый критом урон. "

MeleeCriticalEfficiency_NameKey,Эффективность Крита в Ближнем Бою
MeleeCriticalEfficiency_DescKey,"Эффективность Крита в Ближнем Бою используется для расчета бонусного урона, наносимого цели при критическом попадании в ближнем бою, и действует как множитель к Физическому Урону и Урону в Ближнем Бою. Этот параметр не влияет на то, как часто персонаж совершает критический удар (см. Шанс Крита)."

RangeCriticalEfficiency_NameKey,Эффективность Крита в Дальнем Бою
RangeCriticalEfficiency_DescKey,"Эффективность Крита в Дальнем Бою используется для расчета бонусного урона, наносимого цели при критическом попадании при использовании некоторых видов дальнобойного оружия, и действует как множитель к Физическому Урону. Этот параметр не влияет на то, как часто персонаж совершает критическое попадание (см. Шанс Крита)."

ThrowCriticalEfficiency_NameKey,Эффективность Крита при Броске
ThrowCriticalEfficiency_DescKey,"Эффективность Крита при Броске используется для расчета бонусного урона, наносимого цели при критическом попадании метательным оружием, и действует как множитель к Физическому Урону. Это не влияет на то, как часто персонаж наносит критические попадания (см. Шанс Крита)."

FumbleChance_NameKey,Шанс Промаха
FumbleChance_DescKey,"Атаки с Промахом наносят только половину урона из-за ошибки или просчета во время боя. Шанс на промах определяет, как часто это будет происходить."

Protection_NameKey,Защита
Protection_DescKey,"Защита уменьшает количество Физического Урона, получаемого персонажем. Снаряжение с высоким уровнем Защиты может также снижать ЛОВ или ВОС, но некоторые Перки могут временно предоставлять Защиту без этих недостатков."

CounterChance_NameKey,Шанс Контратаки
CounterChance_DescKey,"Шанс Контратаки определяет, как часто персонаж имеет шанс контратаковать после получения Урона в Ближнем Бою. Это не относится к урону, наносимому урону от дальних или бросковых атак. "

DodgeChance_NameKey,Шанс Уклонения
DodgeChance_DescKey,"Шанс Уклонения определяет шанс персонажа избежать приближающейся атаки. Успешное уклонение означает, что персонаж не получает урона. "

AooChance_NameKey,АПБ Шанс
AooChance_DescKey,"АПБ (или Атака по Бегущему) это дополнительная атака срабатывающая, когда противник на соседнем тайле пытается сбежать из боя. Шанс АПБ определяет шанс персонажа получить эту дополнительную атаку. "

AooResistance_NameKey,АПБ Сопротивление
AooResistance_DescKey,"АПБ (или Атака по Бегущему) is a free attack triggered when an enemy in an adjacent tile attempts to move away from combat. AOO Resistance determines the character's ability to avoid this type of attack. "

BlockChance_NameKey,Шанс Блока
BlockChance_DescKey,"Шанс Блока определяет способность персонажа блокировать входящую атаку с помощью экипированного щита. Это не влияет на то сколько урона будет отражено, но влияет на то как часто это будет происходить. "

BlockPower_NameKey,Сила Блока
BlockPower_DescKey,"Сила блока определяет количество урона, отражаемого при успешном блоке. Это параметр не влияет на шанс блокирования, только на количество отражаемого урона. "

KnockbackDamage_NameKey,Отталкивание
KnockbackMinDamage_NameKey,"Минимальное Отталкивание "

KnockbackMaxDamage_NameKey,Максимальное Отталкивание
KnockbackDamage_DescKey,"Отталкивание определяет отдачу при атаке, смещая цель на один тайл назад за каждые 10 Отталкивания этого удара. Хотя это не наносит урона непосредственно, столкновение со стенами или препятствиями может нанести дополнительный Физический Урон. Толчок с обрыва или в загрязненную воду приводит к мгновенной смерти."

KnockbackResistance_NameKey,Сопротивление Отталкиванию
KnockbackResistance_DescKey,"Сопротивление Оттаклкиванию напрямую снижает эффект Оттаклкивания от атак, позволяя цели избежать перемещения против ее воли. "

NanoEnergy_NameKey,Нано Энергия

NanoMaxEnergy_NameKey,Макс Нано Энергии
NanoMaxEnergy_DescKey,"Максимум Нано Энергии (отображаемая как Текущая Нано Энергия/Макс Нано Энергия) оценивает количество наноботов персонажа. Энергия Наноботов используется для активации некоторых перков и подпитки Поясных вещей. Если Нано Энергия достигнет 0, персонаж потеряет возможность пользоваться этими способностями."

NanoRegen_NameKey,Нано Регенерация
NanoRegen_DescKey,Нано Регенерация определяет, сколько Нано Энергии персонаж восстанавливает самостоятельно за каждый ход. Нанореген не может превышать Максимум Нано Энергии. 

NanoInfectionValue_NameKey,Нано Инфекция
NanoInfectionValue_DescKey,"Нано инфекция - это уровень заражения организма полученого от загрязненных шахт или атак в ближнем бою от нано-мутантов. Персонажи с высоким уровнем Нано Инфекции могут быть подвержены случайным негативным Статусным Эффектам. "

NanoInfectionMinDamage_NameKey,Нано Мин Урон
NanoInfectionMaxDamage_NameKey,Нано Макс Урон

NanoInfectionDamage_NameKey,Нано Урон
NanoInfectionDamage_DescKey,"Нано мутировавшие враги (и некоторые Перки/Эффекты Снаряжения) могут наносить нано урон в дополнение к Физическому Урону, увеличивая уровень Нано Заражения цели. Этот показатель отображается как Мин/Макс - минимальный и максимальный урон, который возможно нанести."

NanoResistance_NameKey,Нано Сопротивление
NanoResistance_DescKey,"Нано Сопротивление отражает способность персонажа переносить заражение, уменьшая количество наносимого персонажу Нано Урона и действуя как защита от Нано Инфекции."

MeleeEfficiencyHighestDamage,Максимальный Урон:  

#,[ Needs ]
Hunger_NameKey,Голод
Hunger_DescKey,"Потребность персонажа в еде, которая снижается употреблением пищи. Повышенние уровня голода снижает Силу (урон, боевую эффективность и т.д.) и скорость Регенерации. "

Thirst_NameKey,Жажда
Thirst_DescKey,"Потребность персонажа в жидкости, которая снижается при употреблении воды или других жидкостей. Повышенный уровень Жажды снижает Ловкость (точность, уклонение и т. д.) и скорость Регенерации."

Sleepness_NameKey,Сонливость
Sleepness_DescKey,"Потребность персонажа в сне, которая снижается при помощи сна. Повышенный уровень Сонливости снижает Восприятие (критический урон, обнаружение скрытых объектов и т. д.) и скорость Регенерации."

Tired_NameKey,Усталость
Tired_DescKey,"Выносливость персонажа уменьшается от постоянных Физических Нагрузок, а затем самостоятельно востанавливается, когда он не выполняет интенсивных действий. Повышенный уровень Усталости приводит к тому, что потребность в Еде, Воде и Сне возрастает быстрее."

Oxygen_NameKey,Удушение
Oxygen_DescKey,"Персонаж испытывает недостаток кислорода, который уменьшается при посещении мест с благоприятным для дыхания воздухом а также  с помощью кислородных баллонов. Усиливающееся Удушье наносит урон Здоровью каждый Ход. "

#,[ State Stat ]
AcidValue_NameKey,Уровень Кислотности
AcidValue_DescKey,"Когда цель покрыта кислотой, ее Кислотный Уровень увеличивается. При высоком Уровне Кислотности снаряжение становится менее эффективным. Если персонаж находится без защитного снаряжения, он также будет терять Здоровье.  "

AcidMinDamage_NameKey,Кислота Мин Урон
AcidMaxDamage_NameKey,Кислота Макс Урон

AcidDamage_NameKey,Кислотный Урон
AcidDamage_DescKey,"Кислотный Урон наносится некоторыми монстрами и ловушками. Он суммируется с Физическим Уроном и увеличивает Кислотный Уровень цели. Этот показатель отображается как Мин/Макс - минимальный и максимальный возможный урон, который можно нанести."

AcidResistancce_NameKey,Сопротивление Кислоте
Acid_Resistancce_DescKey,"Сопротивление к Кислоте - это способность персонажа противостоять разъедающим атакам. Она снижает количество получаемого персонажем Кислотного Урона и действует как защита от Кислотного Уровня."

InjuriedValue_NameKey,Уровень Травм
InjuriedValue_DescKey,"Уровень Травм увеличивается после получения урона с кровотечением. Персонаж теряет Здоровье каждый Ход, пока травмирован. Чем выше уровень травмы, тем больше Здоровья он теряет. "

InjuriedMinDamage_NameKey,Мин Урон Травм
InjuriedMaxDamage_NameKey,Макс Урон Травм

InjuriedDamage_NameKey,Урон от Травм
InjuriedDamage_DescKey,"Урон от Травм наносится острым оружием, таким как когти, клыки или мечи. Он суммируется с Физическим Уроном, что увеличивает Уровень Травмы цели. Он отображается как Мин/Макс - минимальный и максимальный урон, который можно нанести."

InjuriedResistance_NameKey,Сопротивление Травмам
InjuriedResistance_DescKey,"Сопротивление к Травмам - это способность персонажа выдерживать атаки без кровотечений. Она уменьшает количество Травмирующего Урона, наносимого персонажу, и действует как защита от Уровня Травм."

FractureValue_NameKey,Уровень Перелома
FractureValue_DescKey,"Уровень Переломов увеличивается после ударов, достаточно сильных, чтобы сломать кости. Он затрудняет нормальное взаимодействие, снижает точность и подвижность при переломе. "

FractureMinDamage_NameKey,Мин Переломный Урон
FractureMaxDamage_NameKey,Макс Переломный Урон

FractureDamage_NameKey,Переломный Урон
FractureDamage_DescKey,"Переломный Урон часто наносится дробящим оружием и тяжелыми ударами. Он суммируется с Физическим Уроном, тем самым увеличивая Уровень Перелома цели. Этот показатель отображается как Мин/Макс - минимальный и максимальный возможный урон, который можно нанести."

FractureResistance_NameKey,Сопротивления Переломам
FractureResistance_DescKey,"Сопротивления Переломам  представляет собой устойчивость к получению переломов костей. Оно уменьшает количество Переломного Урона, получаемого персонажем, и действует как защита от Уровня Перелома. "

BurnValue_NameKey,Уровень Ожогов
BurnValue_DescKey,"Уровень Ожогов увеличивается после получения огненного урона. Во время горения персонаж теряет Здоровье каждый Ход. Чем выше Уровень Горения, тем больше Здоровья теряется. "

BurnMinDamage_NameKey,Мин Урон Ожогом
BurnMaxDamage_NameKey,Макс Урон Ожогом

BurnDamage_NameKey,Урон Ожогом
BurnDamage_DescKey,"Урон Ожогом может быть нанесен огненным оружием, открытым огнём или взрывами. Он суммируется с Физическим Уроном, чтобы увеличить Уровень Ожогов цели. Этот показатель отображается как Мин/Макс - минимальный и максимальный возможный урон, который можно нанести."

BurnResistance_NameKey,Сопротивление Ожогам
BurnResistance_DescKey,Сопротивление Ожогам represents one's conditioning against heat and fire. It reduces the amount of Burn Damage a character suffers and acts as a buffer against the Burn Gauge. 

PoisonValue_NameKey,Уровень Отравления
PoisonValue_DescKey,"Уровень Отравления увеличивается при получении ядовитых атак. Отравленный персонаж теряет небольшое количество Здоровья каждый Ход. Чем выше Уровень Отравления, тем дольше длится этот Статусный Эффект. "

PoisonMinDamage_NameKey,Мин Ядовитый Урон
PoisonMaxDamage_NameKey,Макс Ядовитый Урон

PoisonDamage_NameKey,Ядовитый Урон
PoisonDamage_DescKey,"Ядовитый Урон наносится химическими атаками или некоторыми ядовитыми существами. Он суммируется с Физическим Уроном, увеличивая показатель Уровня Отравления цели. Он отображается как Мин/Макс - минимальный и максимальный возможный урон, который можно нанести."

PoisonResistance_NameKey,Сопротивление Яду
PoisonResistance_DescKey,"Сопротивление Яду представляет собой уровень невосприимчивости персонажа к яду. Он уменьшает количество получаемого персонажем Ядовитого Урона и действует как защита от Уровня Отравления. "

#,[ Special Stat ]
VisionRange_Lamp_NameKey,Зрения с Фонариком
VisionRange_Lamp_DescKey,"<color=#FFA500>Зрения с Фонариком</color> это количество дополнительных клеток добавляемых к <color=#FFA500>Радиусу Обзора</color> при использовании <color=#66FFCC>Фонаря</color>". 

VisionRange_NameKey,Радиусу Обзора
VisionRange_DescKey,"<color=#FFA500>Радиусу Обзора</color> это количество клеток на которое персонаж видит при естественном освещении. Некоторые фонари дают больше света, чем остальные. Нечеловеческие враги не нуждаются в свете для нормальной работы, что дает им преимущество в темноте. "

VisionRangeDarknessCounter_NameKey,Ночное Зрение
VisionRangeDarknessCounter_DescKey,"<color=#FFA500>Ночное Зрение</color> то количество клеток на которое персонаж видит без освещения. Всегда меньше чем <color=#FFA500>Радиусу Обзора</color>, так как людям необходимо оставатья на свету, чтобы выжить. "

Fortitude_NameKey,Стойкость
Fortitude_DescKey,"<color=#FFA500>Стойкость</color> повышает сопротивление персонажа к неблагоприятным статусным эффектам, таким как  <color=#FF0000>Замешательство</color>, <color=#FF0000>Антигравитация</color>, <color=#FF0000>Слепота</color>, или <color=#FF0000>Оглушение</color>."

ReloadBonus_NameKey,Доп.Вместимость Магазина
ReloadBonus_DescKey,"<color=#FFA500>Доп.Вместимость Магазина</color> увеличивает количество выстрелов, которые может сделать персонаж из оружия дальнего боя, прежде чем понадобится перезарядиться. "

AttackDisableChance_NameKey,Шанс Клина
AttackDisableChance_DescKey,"Некоторые виды оружия дальнего боя имеют <color=#FFA500>Шанс Клина</color>. Во время Клина атака персонажа автоматически будет проваливается, что приведёт к промаху. Не применяется к оружию ближнего боя и метательному оружию. "

MoveDisabledChance_NameKey,Мандраж
MoveDisabledChance_DescKey,"<color=#FF0000>Мандраж</color> вызван страхом, овладевающим персонажем, заставляя его застыть. Во время <color=#FF0000>Мандража</color> персонаж пытается двигаться, но не может этого сделать, в результате чего Ход будет пропущен. "

ProjectileRecoveryChance_NameKey,Шанс Возврата Снарядов
ProjectileRecoveryChance_DescKey,"При обыске врага, <color=#FFA500>Шанс Возврата Снарядов</color> определяет вероятность возврата снарядов (стрел, дротиков и т.д.), использовавшихся для их убийства Не применяется к пулям и энергетическому оружию. "

HarvestEfficiency_NameKey,Эффективность Сбора 
HarvestEfficiency_DescKey,"<color=#FFA500>Эффективность Сбора</color> увеличивает количество получаемых материалов при <color=#FFA500>Сборе Растений</color>."

MiningEfficiency_NameKey,Эффективность Добычи
MiningEfficiency_DescKey,"<color=#FFA500>Эффективность Добычи</color> увеличивает количество получаемых материалов при <color=#FFA500>Копании</color>."

WardNanoCost_NameKey,Потребление Нано Энергии
WardNanoCost_DescKey,"<color=#FFA500>Потребление Нано Энергии</color> это как много <color=#FFA500>Нано Энергии</color> необходимо каждый ход, чтобы использовать эффекты снаряжения <color=#FFA500>Охраны</color>."
