Language,Default
Ending_Judith_NoAI_02,"Luckily, she was great at making notes and put a tracking device on her invention notebook since the last time. It would take hard work, but Judith would rebuild everything she lost by leaving Titan. Pierre had already promised her assistance and was talking to his brother about coming aboard."
Ending_Judith_NoAI_03,"Finding funding would be tricky, but she made many friends in Camp Huygen, so the possibilities were endless. "

Ending_Katerina_01,"The excursion to Titan ended as a partial bust. Katerina only took the mining contract to pay cryostasis facility fees for her son, Evan. She never opened up about him and concealed her emotional pain with sarcasm and rudeness instead."
Ending_Katerina_02,"There was hope, though. Meeting so many amazing people, including Ida, could be the key to curing Evan's sickness and unfreezing him. Relying on others would be necessary, but Katerina knew she had people who supported and cared for her now. "

Ending_Litzi_01,Litzi thought she'd be happier off-world but felt calm at the thought of returning home and handling her unfinished family business. Litzi had survived something on Titan that far surpassed the unfortunate events that led her to take the contract. 
Ending_Litzi_02,"She was tired of never having enough and constantly needing to make do with what was available. Litzi missed her luxurious life and was ready to reclaim it. Looking around at her new allies... no, her new friends... Litzi wasn't afraid anymore."
Ending_Litzi_03,Litzi finally had a reason to fight and was done making her father wait.

Ending_Martin_01,"Titan was full of danger, killed dozens of people, pushed Martin to the edge of what he thought was possible... and gave him a fantastic story for his memoirs. The drama! The suspense! "
Ending_Martin_02,"Martin spent the trip to Earth writing everything down, even picking {PlayerFullName}'s brain for details of the mine he wasn't privy to. His book would undoubtedly go on to sell millions, right?"

Ending_Miriam_Default_01,"Miriam had devoted her life to service for her friends and family and the residents of Camp Huygen. Even if circumstances forced their evacuation from the moon, she was still proud that she had a part in keeping spirits up, minds stable, and bellies full. "
Ending_Miriam_Default_02,"Upon returning to Earth, Miriam planned to become a therapist or mediator to help even more people. "
Ending_Miriam_Alien_01,"Miriam had devoted her life to service for her friends and family and the residents of Camp Huygen, which became an urgent necessity after Alp's injuries left him in a bad state. For most of the trip back to Earth, Miriam's duty was to Alp, who was not only her Titan employer but also one of her best friends. "
Ending_Miriam_Alien_02,She would never forgive {PlayerFullName} for choices that led to hurting Alp. Miriam was good at holding grudges.

Ending_Nina_Default_01,"Nina was on edge almost every day on Titan. She'd wake up and think, 'Today could be my last,' before putting on her uniform and securing Camp Huygen. With the introduction of killer diseases and monsters in the mines, Nina's emotions proved to be entirely justified."
Ending_Nina_Default_02,"Her paranoia didn't fade after boarding the shuttle as she predicted. Nina's muscles remained tense as it felt like everyone was watching her... like they were all her enemies. She tried to shrug off these notions, knowing it was just her father's voice rattling around in her head. However, it was the only voice Nina knew."
Ending_Nina_Default_03,"The others' lives seemed dramatically altered by their time on Titan, but Nina was still the same broken Nina. "
Ending_Nina_SQ_01,"Nina was on edge almost every day on Titan. She'd wake up and think, 'Today could be my last,' before putting on her uniform and securing Camp Huygen. With the introduction of killer diseases and monsters in the mines, Nina's emotions proved to be entirely justified. "
Ending_Nina_SQ_02,"But after experiencing just a night orchestrated by {PlayerFullName} where Nina didn't feel fear or paranoia, her spirit was ready to move forward. Her father's destructive lessons had no more power over Nina, and she could disregard them going forward."
Ending_Nina_SQ_03,"While it was likely a small event for everyone else involved, Nina was changed on Titan, and she couldn't wait to see what other walls she could break down back on Earth."

Ending_Octavio_Default_01,"Octavio was known for his partying ways, throwing caution to the wind, and living in the now. No one knew his boisterous nature only existed to bury the guilt he felt inside. He did terrible things on Earth, which was why he left, and Octavio would be in danger the moment he returned."
Ending_Octavio_Default_02,"Unable to reconcile his past and without adequate alcohol on the shuttle to drown his sorrows, Octavio didn't make it to Earth alive. The others found his body after he took some pills, but they couldn't revive him."
Ending_Octavio_SQ_01,"Octavio was known for his partying ways, throwing caution to the wind, and living in the now. No one knew his boisterous nature only existed to bury the guilt he felt inside. He did terrible things on Earth, which was why he left, and Octavio would be in danger the moment he returned. "
Ending_Octavio_SQ_02,"With Freyja by his side, however, he had someone to talk to and confide in. Allowing another past his walls let Octavio clear his conscience on the journey to Earth, and he readied himself to reenter his old life. But this time, he wouldn't be alone. "

#,( 퀘스트 성공 or 안함. ) = 0 or 2
Ending_Odette_Deafult_01,"Odette came to Titan for the opportunity to learn and grow but never thought she'd meet a true friend and mentor in Litzi. Earth never felt like much of a home, so she might have been the only one sad to leave the dangerous moon. Never a dull moment on Titan. "
#,( 퀘스트 성공 시 추가 출력. ) = 2
Ending_Odette_Deafult_02,"Wherever Litzi went, Odette would follow. She was Litzi's apprentice, and there was still so much more to learn. "
#,( 퀘스트 진행중으로 게임 끝. ) = 1
Ending_Odette_SQ_01,"It was a bummer that Camp Huygen went to hell before Odette could throw Litzi's party. Fortunately for her, she made sure to pack all the supplies on the airship, and the celebration was a great way to pass the time on the way back to Earth."
Ending_Odette_SQ_02,Odette would continue as the cold-blooded accomplice of anyone she considered a friend. She had finally found her family. 

Ending_Pierre_01,"Pierre felt pride for everything he accomplished at Camp Huygen. Surviving in such a harsh environment took teamwork and togetherness, which turned a group of strangers into a family. There wasn't much to do on the airship, so he sat back, relaxed, and dreamed about what was to come."
Ending_Pierre_02,"He had already started jotting down notes for new inventions to share with his brother once back on Earth. With Judith's help, Pierre knew he'd win the next brotherly competition. "

Ending_Rana_Default_01,"Rana went to Titan, intent on changing the world, but she was the one who changed in the end. Despite her expertise in hydroponics, she found just how little she knew after working with Seoyeon. Their partnership evolved into an engaging career-changing experience and a never-ending bond of love. "
Ending_Rana_Default_02,"Having possession of the seeds recovered from the mines, Rana knew she and Seoyeon would be able to help humanity with all they discovered. "

Ending_Seble_Default_01,"Seble always possessed a hardened spirit, and her time on Titan only proved to push her further inward. She saw many terrifying things down in the mine, but the political infighting within Camp Huygen also left its mark. "
Ending_Seble_Default_02,She'll take her experiences with her on the next job and hope fewer traumatizing moments occur. 
Ending_Seble_SQ_01,"Seble always possessed a hardened spirit, but her time on Titan showed her how to open up. Developing a friendship with her drone, Pyro, made it easier to forge connections with others in her life."
Ending_Seble_SQ_02,"She'll take her experiences to the next job, knowing her friends will have her back there. Seble already has fun times in mind for the future."

Ending_Seoyeon_01,"Seoyeon's mind was a well-oiled machine when it came to her research, but she was a bit out of sorts without her lab or plant samples on the shuttle. Fortunately, Rana was also there to help her keep her sanity. The two spent every second together, just like back on Titan, talking about their work, lives, hopes, and dreams."
Ending_Seoyeon_02,"Alone, Seoyeon had already received numerous commendations and awards throughout her career. But the world wasn't ready for what Seoyeon could accomplish with Rana by her side. "

Ending_Tau_Default_01,"Tau kept to himself after leaving Camp Huygen. No one there was his friend, so why waste his time? Staying quiet in the corner and watching the others bicker made Tau happy."
Ending_Tau_Default_02,"He had a good thing going on Titan, and these people ruined it. Hopefully, he would find another way to pay the bills. "
Ending_Tau_Caught_01,"It hadn't dawned on anyone until after boarding the shuttle, but the group left Tau in his cell back at Camp Huygen. "
Ending_Tau_Caught_02,There's no way he survived. 

Ending_Temir_Deafult_01,"Always the loner, Temir found a cozy corner in the shuttle and kept to himself. His trip to Titan had been a bust. Temir's mining job fell through, and his current thermodynamics project never got off the ground."
Ending_Temir_Deafult_02,"It was sad to think that the world would never see his genius, but this was a reality Temir had to come to terms with."
Ending_Temir_SQ01_01,"Temir would always get lost in his work, so it was good that Litzi grabbed him on their way out of Camp Huygen. Resting on the shuttle, he chuckled to himself. Having friends and the respect of a team was a new experience for him. "
Ending_Temir_SQ01_02,"He would carry this new confidence to the next project. With the help of his friends, Temir's science would hopefully one day change the planet. "
Ending_Temir_SQ02_01,"No one noticed until they were already on the shuttle, but Temir wasn't with the rest of the group. He was so consumed in his latest project to impress Litzi that he missed the airship before it left Camp Huygen. "
Ending_Temir_SQ02_02,The possibility of Temir surviving alone on Titan was next to impossible. 
Ending_Temir_SQ02_03,Poor Temir.

Ending_Ulf_01,"Ulf had lived an aimless life for too long, and hoped Titan would have changed things. Throughout his travels, he had become a jack of all trades, and Ulf was happy to use his skills to help Camp Huygen, but now he needed to walk a new road. "
Ending_Ulf_02,"Would he continue bartending, get back into security systems, or perhaps take Martin up on his offer to meet his spy friends? His decision would have to wait until they made it back to Earth. "

Ending_Ursula_Default_01,"Ursula stayed quiet on Titan, the place she planned as her final resting place. Upon the shuttle, she revealed to the group that she was extremely wealthy and powerful on Earth. She vowed to help hold TECC responsible for everything that transpired on Titan."
Ending_Ursula_Default_02,Taking down a mega-corporation is nigh impossible and requires every weapon available. Ursula was determined to become that weapon for as long as she continued to draw breath.
Ending_Ursula_SQ_01,"{PlayerFullName} took a swig from Ursula's bottle of whiskey in her honor. When they arrive on Earth, efforts will be made to remember her and ensure her company stands the test of time."

Ending_Vinh_01,Vinh came to Titan as a loyal soldier and left the same. She fought worthy foes on Titan but couldn't avoid the frustration of knowing she'd never fight the notable opponents {PlayerFullName} had the opportunity to battle. 
Ending_Vinh_02,"Seeing everything {PlayerFullName} was capable of, she vowed to stick close, especially not that she'd need a new job on Earth. Bodyguard had a nice ring to it."

Ending_Wirat_01,"Cruising toward humanity's homeworld, Wirat meditated on his recent experiences. He witnessed joy, sadness, and feats of teamwork on Titan and, in the end, felt content. Leaving Earth was Wirat's attempt to find spiritual growth outside the Samsara he was used to, but now he was returning home reaffirmed in the Buddhist teachings he followed."
Ending_Wirat_02,He remained quiet in his trance for the majority of the journey. Where would his path take him next?
