Language,Default
Cutscene_Act1_Sleeping_06,"Связаться с штаб-квартирой TECC сейчас невозможно. Эта шахта - это смертельная ловушка. Но я не могу просто сидеть и ждать смерти."
Cutscene_Act1_Sleeping_07,"У меня нет другого выбора, кроме как помочь Лагерю Хайген выжить, по крайней мере, до тех пор, пока не появится другой вариант."
Cutscene_Act1_Sleeping_08,"Возможно, ответ кроется <color=#FFFF00>ниже</color>. Надеюсь, я выясню, что случилось с первым поселением на этом пути."

#,[ Assembly ]
Cutscene_Act2_Assembly_01,"В то время пока обитатели Лагеря Хайген работают над ремонтом лифта, я же, не могу избавиться от чувства страха и надежды."
Cutscene_Act2_Assembly_02,"Мы все связаны друг с другом в этой борьбе за выживание; все их надежды возлагаются на мои плечи. Мой 'особые' наноботы превратили меня в спасителя."
Cutscene_Act2_Assembly_03,"Лагерю необходимо больше экномить ресурсы. Связь со штаб-квартирой TECC или Землей отсутствует. Все запасы электроэнергии, продовольствия и воды в лагере на исходе."
Cutscene_Act2_Assembly_04,"Если судить по монстру встреченому в Управлении Шахтой, то я столкнусь с опасными мутировавшими монстрами, которые хотят уничтожить это место. Трудно представить худшее сочетание ситуаций, в которые можно попасть... но вот мы здесь."
Cutscene_Act2_Assembly_05,"Кроме того, доктор Шахана говорит, что мои наноботы устойчивы к шахтной болезни, но насколько они устойчивы? Как долго? Были ли ее тесты точными?"
Cutscene_Act2_Assembly_06,"Это не та ситуация, когда я могу опустить палец в воду, чтобы прощупать почву. Я могу только сделать решительный шаг, и погрузится в это с головой, после того как ремонт будет окончен"
Cutscene_Act3_Assembly_01,"Почему каждый выбор ложится на мои плечи? Я на это не подписывался... или, может быть, я так и сделал, когда вписал имя Джона Хэнкока в свои документы о приеме на работу в TECC."
Cutscene_Act3_Assembly_02,"Даже если я не тот человек, который может принимать правильные решения, они всё же принадлежат мне."
Cutscene_Act3_Assembly_03,"Как бы то ни было, есть два способа покинуть эту адскую скалу: поездом или ?дирижаблем?."
Cutscene_Act3_Assembly_04,"Поезд снабжения TECC кажется наиболее простым способом... Мне просто нужно найти его, убедиться, что он в рабочем состоянии, и доехать на нем до штаб-квартиры TECC."
Cutscene_Act3_Assembly_05,"Это была бы одиночная миссия, но есть шанс, что я смог бы вернуться и спасти всех в лагере Хайген, если только все получится."
Cutscene_Act3_Assembly_06,"Однако, учитывая то, как протекает жизнь на Титане, я не знаю, насколько возможен такой сценарий."
Cutscene_Act3_Assembly_07,"С другой стороны, дирижабль TECC способный доставить всех в штаб-квартиру TECC вместе со мной."
Cutscene_Act3_Assembly_08,"Этот лагерь работает худо-бедно, и кто знает, сколько еще пройдет времени, прежде чем все это рухнет."
Cutscene_Act3_Assembly_09,"Однако сбор толп людей, требует больше времени на подготовку, и, по словам Сайруса, потребуется масштабный ремонт.Есть значительные препятствия, но, возможно оно того стоит,"
Cutscene_Act3_Assembly_10,"Я должен изучить оба пути и взвесить все варианты. Поездом или по воздуху... главная цель - сбежать с Титана."

#EndPE

#,After leaving Camp Huygen via Train
Cutscene_Act4_Arrival_01,"Was leaving Camp Huygen behind the right choice? It's too late now, but I can't help but second-guess myself."
Cutscene_Act4_Arrival_02,"Choosing to perform this one-way suicide mission alone made sense at the time, keeping my friends safe from the horrors I know I'll face at TECC HQ, but it also means I may never make it back."
Cutscene_Act4_Arrival_03,"I'll never see their faces or hear their laughs again. They've been abandoned twice now, and this time, it's on me. "
Cutscene_Act4_Arrival_04,"Maybe it serves me right. The underground monsters instantly noticed my interest in the train and became an ever-present obstacle to repairing the Supply Train."
Cutscene_Act4_Arrival_05,"They swarmed the doors and continued to attack the entire way to TECC HQ. With no one to watch my back besides Cassini, I'm lucky I brought enough ammo and weapons to survive this trip."

#,Left via Airship
Cutscene_Act4_Arrival_06,"Looking around at all the friends I've made on Titan riding on the Flying Beast Mark II with me, it was definitely the right choice to bring everyone along."
Cutscene_Act4_Arrival_07,"Sure, this is a one-way suicide mission, but at least I won't have to do it alone. I'll be able to lean on Ida's intelligence, Alp's humor, Alexei's cunning... they each have something to contribute to the mission. It would have been wrong to leave anyone behind."
Cutscene_Act4_Arrival_08,"It took a lot of work to prep the airship, but all that extra effort was well worth it. My friends are safe (for now), and we get to avoid having to combat the surface monsters a few thousand feet up in the air."
Cutscene_Act4_Arrival_09,"Of course, the unknown threat awaiting us at TECC HQ cannot be understated. Everyone wants me to lead, so I better not screw this up."

#,General final lines
Cutscene_Act4_Arrival_10,"As I approach TECC HQ, many thoughts stream through my brain. It's been a long road to get here, but my excursion to Titan may soon be at an end."
Cutscene_Act4_Arrival_11,"The lack of resources and dangerous monsters won't be a factor when this is over; neither will the constant need to survive the worst conditions possible."
Cutscene_Act4_Arrival_12,"If all goes well, Earth is my next destination."
Cutscene_Act4_Arrival_13,"Unfortunately, communication with TECC HQ was severed months before Ida cracked open my cryotube."
Cutscene_Act4_Arrival_14,"Operating in the dark has become second nature, but now I'm returning to the heart of this entire operation. The question remains... Did the higher-ups at TECC HQ doom Camp Huygen to solitude on purpose, or did they suffer an even worse fate?"
Cutscene_Act4_Arrival_15,"I can feel an even greater danger waiting for me on the other side of these doors. It's time to end this... one way or another."
