Language,Default
Side_Q_LastDays_Nar_59,(You place the Titan Flower in her left hand and pour a shot of whiskey in her right hand.)
Side_Q_LastDays_Ursula_60,"Thank you, {PlayerFullName}. You know? I've been following all you've done around camp. I would have been proud if you were my kid. "
Side_Q_LastDays_Player_61,"That's very sweet, Ursula. I think you would have made a great mother. "
Side_Q_LastDays_Ursula_62,...
Side_Q_LastDays_Player_63,Ursula? Are you-
Side_Q_LastDays_AI_64,I detect no life signs. Ursula has passed.
Side_Q_LastDays_AI_65,It is unfortunate that she did not get to drink the whiskey you brought.
Side_Q_LastDays_Player_66,Humans are weird that way. I don't think it was about drinking whiskey. She just wanted to have whiskey with her as she passed away for a sense of comfort. Everyone has that thing that is special to them.  
Side_Q_LastDays_AI_67,It is beautiful in a way. I am glad we were with her. 
Side_Q_LastDays_Player_68,Certainly. No one should die alone. 
Side_Q_LastDays_AI_69,With that said. . . we should probably take the Titan flower with us to Ida. 
Side_Q_LastDays_Player_70,"Yes, let's get out of here. Can you also send a message to security about Ursula?"
Side_Q_LastDays_AI_71,"Already done, {PlayerFullName}. "

#,———————————————————————
#,Speaking with Ida
Side_Q_LastDays_Player_72,"Hey, Ida, I found the craziest thing on the bottom level of the mines."
Side_Q_LastDays_Ida_73,You know I love to hear about new discoveries down there. Tell me what you have. 
Side_Q_LastDays_Player_74,A strange Titan flower. Cassini got all kinds of readings on this thing. 
Side_Q_LastDays_Nar_75,(Ida's eyes widen as she takes the flower from you.)
Side_Q_LastDays_Ida_76,There are a million different medical breakthroughs that could be possible from something like this. I'm going to get with Seoyeon for some experiments. I'll let you know what we find. 
Side_Q_LastDays_Player_77,I knew you were the right person to bring this to. See you later!

#,Player receives message from Ida
#,"Titan Flower Sap is used as ingredient for very advanced medical or other consumable supplies. Here, we give player advanced aid kit craft recipe along the recipt for further creating sap."
Side_Q_LasyDays_AI_78,"Incoming message from Ida, {PlayerFullName}. "
Side_Q_LastDays_Ida_79,"We were able to create a sap from the Titan Flower. This can be applied to weapons to increase damage dealt to the mutants underground, as it breaks down the contamination that created them. It doesn't last long, but you can synthesize more with enough crafting materials. \n-Ida Shahane"
Side_Q_LastDays_Nar_80,"(You receive '<color=#66FFCC>Titan Flower Sap</color>'.)"

#,Player receives message from Mr. Lao if Tau is in jail
#,Player receives LOTS of credits
Side_Q_LasyDays_AI_81,"Incoming message from Mr. Lao, {PlayerFullName}. "
Side_Q_LastDays_Lao_82,"There were some changes to Ursula's credit dispersal before her death. She was quite wealthy, and it appears she left you all her credits. You'll see a deposit momentarily. Spend it wisely.\n-Mr. Lao"

#,Player receives message from Mr. Lao if Tau is NOT in jail
#,"Player receives LOTS of credits, but not as much with Tau not in jail."
Side_Q_LasyDays_AI_83,"Incoming message from Mr. Lao, {PlayerFullName}. "
Side_Q_LastDays_Lao_84,"There were some changes to Ursula's credit dispersal before her death. She was quite wealthy, and her credits were set to go entirely to Tau at one time. However, it looks like she changed the beneficiaries to include you as well. You'll see a deposit momentarily. Spend it wisely.\n-Mr. Lao"
Side_Q_LasyDays_Player_85,I guess Ursula wasn't kidding when she said she liked Tau. 
Side_Q_LasyDays_AI_86,"Being with you has shown me that no one is just one thing. That seems to extend to Tau, as well.  "
Side_Q_LasyDays_Player_87,"Yeah. *sigh* Well, let's get back to work. "
