Language,Default
Side_Q_TauSafe_S02,Crack Safe
Side_Q_TauSafe_S03,Do Nothing

#,Player opens safe with code from desk
Side_Q_TauSafe_S01_Nar_01,(You enter the safe code and swing the door open.)
Side_Q_TauSafe_S01_Nar_02,"(Inside the safe, you find a ledger reporting several thousands of credits stolen from Camp Huygen.)"
Side_Q_TauSafe_S01_AI_03,The credit records and dates on this ledger align perfectly with the theory that Tau is an embezzler. 
Side_Q_TauSafe_S01_Player_04,We have to turn this over to security and nail him for good. 
Side_Q_TauSafe_S01_AI_05,"That would certainly make Judith happy, I assume. "
Side_Q_TauSafe_S01_Player_06,Let's go. 
Side_Q_TauSafe_S01_Nar_07,"(You receive '<color=#66FFCC>Stolen Credits Ledger</color>'.)"

#,"Player selects enter code, but didn't get code from desk. "
Side_Q_TauSafe_S01_Player_08,I don't know the code. Maybe it's around here somewhere?

#,"Player did not search desk yet, so they cracked safe. "
Side_Q_TauSafe_S02_Nar_01,"(After successfully cracking the safe, you find a ledger containing several thousands of credits stored inside.)"
Side_Q_TauSafe_S02_AI_02,"Analyzing the ledger, it is unlikely Tau has acquired this amount of credits through normal channels. "
Side_Q_TauSafe_S02_Player_03,You think he stole them?
Side_Q_TauSafe_S02_AI_04,"From our interactions, he certainly seems like the kind of person who might do such a thing. "
Side_Q_TauSafe_S02_Player_05,"To be on the safe side, let's bring this to security and see what they say. "
Side_Q_TauSafe_S02_AI_06,Good plan. 
Side_Q_TauSafe_S02_Nar_07,"(You receive '<color=#66FFCC>Stolen Credits Ledger</color>'.)"

#,Player returns to Ulf after finishing the breakin
Side_Q_SneakingIn_Player_35_01,I am back from Tau's office
Side_Q_SneakingIn_Ulf_35,So did you do it?
Side_Q_SneakingIn_Player_36,"Of course, and it smelled so bad. *haha* Here's the sword I took from Tau too. "
Side_Q_SneakingIn_Ulf_37,"You keep it. It really is a great weapon, I guess you'll put it to better use than Tau ever did. However, I suggest that you alter it somehow so it isn't obvious to Tau when he sees you carrying it around."
Side_Q_SneakingIn_Ulf_38,I have some credits for you too... for a job well done. 
Side_Q_SneakingIn_Ulf_39,Thanks so much for helping me get back at Tau. Cheers!

#,If security timer runs out and player is still in office
Side_Q_SneakingIn_AI_40,"{PlayerFullName}, Tau's security has come back online. We need to get out of here before-"
Side_Q_SneakingIn_Nar_41,(Suddenly a shadow looms over you. You look up to see Tau standing there looking quite disapprovingly at your presence.)
Side_Q_SneakingIn_Tau_42,What the hell are you doing in my office? No one is supposed to be in here without my permission. 
Side_Q_SneakingIn_Player_43,"Oh, I was just, admiring the... decor?"
Side_Q_SneakingIn_Tau_44,I don't think so!
Side_Q_SneakingIn_Nar_45,(Tau grabs you by your arm and hip tosses you across the room and out of his office. You slam against the wall... and it hurts. Looks like Tau really is as tough as he looks.)
Side_Q_SneakingIn_Tau_46,"If I ever catch you even breathing near my office again, I'll snap you in two. You got that!"
Side_Q_SneakingIn_Nar_47,(The office door slams.)

#,"If player spoiled desk, Tau screams through the slammed door"
Side_Q_SneakingIn_Tau_48,WHAT THE FUCK DID YOU DO TO MY OFFICE?!?!?!?
Side_Q_SneakingIn_AI_49,I suggest we leave expeditiously before he comes after us. 
Side_Q_SneakingIn_Player_50,You don't have to tell me twice. 

#,Player returns to Ulf but didn't finish mission
Side_Q_SneakingIn_Player_51,I am back from Tau's office
Side_Q_SneakingIn_Ulf_52,Did you do it?
Side_Q_SneakingIn_Player_53,"No... there just wasn't enough time."
Side_Q_SneakingIn_Ulf_54,What? We only had one shot at this! His system is way too sophisticated for us to get another crack at our revenge.

#,If player didn't swap sword
Side_Q_SneakingIn_Ulf_55,So you didn't swap out Tau's sword?
Side_Q_SneakingIn_Nar_56,(You shake your head and lower your eyes.)
Side_Q_SneakingIn_Ulf_57,Dammit! That was the main part of the plan!
Side_Q_SneakingIn_Player_58,"I know, I know! I'm so sorry. "

#,If player didn't spoil desk
Side_Q_SneakingIn_Ulf_59,And I can tell by the smell that you're still walking around with a bucket of rat tails.
Side_Q_SneakingIn_Player_60,"Oh god, I almost forgot. "
Side_Q_SneakingIn_Ulf_61,You better get rid of those before the stench permeates your body permanently. 

#,"Ulf conclusion if player did swap sword, but not spoiled desk"
Side_Q_SneakingIn_Ulf_62,"Well, as much as I would have loved to spoil Tau's perfect office, you at least swapped the sword."
Side_Q_SneakingIn_Player_63,"I did do that, yeah. Here's the sword. "
Side_Q_SneakingIn_Ulf_64,"You keep it. It really is a great weapon, I guess you'll put it to better use than Tau ever did. However, I suggest that you alter it somehow so it isn't obvious to Tau when he sees you carrying it around."
Side_Q_SneakingIn_Ulf_65,"I have some credits for you too, though it's not much."
Side_Q_SneakingIn_Ulf_66,"Thanks for helping get back at Tau, at least somewhat. Cheers!"

#,"Ulf conclusion if player did spoiled desk, but not swapped sword"
Side_Q_SneakingIn_Ulf_67,"Damn, Tau really doesn't deserve that sword, but oh well..."
Side_Q_SneakingIn_Ulf_68,"...at least he'll smell for weeks. *hehe* And somehow, that's kind of enough for me. "
Side_Q_SneakingIn_Ulf_69,"I have some credits for you too, though it's not much."
Side_Q_SneakingIn_Ulf_70,"Thanks for helping get back at Tau, at least somewhat. Cheers!"

#,Ulf conclusion if player utterly failed the whole thing
Side_Q_SneakingIn_Ulf_71,"Well, this was entirely a bust."
Side_Q_SneakingIn_Player_72,I don't know what else to say besides sorry. 
Side_Q_SneakingIn_Ulf_73,No need to say anything. Thanks for nothing.
Side_Q_SneakingIn_Ulf_74,"Here's some credits for your time, and I guess I'll get back to work. Later."
