Language,Default
Act04_MQ_61_02_TECCAI_43,Every sacrifice was a necessary cost. Morality has no bearing when humanity's very existence is in jeopardy.
Act04_MQ_61_02_TECCAI_44,"Unfortunately, the alien biomass has bested my previous creations at every turn, and that... is why you are important. "
Act04_MQ_61_02_Player_45,"So you finally reached the damned point? Even after killing everyone, you still couldn't finish the job, so you need me... Right?"
Act04_MQ_61_02_TECCAI_46,"Affirmative. As I said, I have watched you progress. When operations in Camp Huygen commenced, I moved my creations underground. I hoped the new humans would have brought technology capable of upgrading my systems to finally defeat the life-form. Instead, they uncovered your pod. and you became the key to my plan."
Act04_MQ_61_02_TECCAI_47,You have defeated my most powerful creations. You learned how to utilize NanoStones to your advantage. Your unique nanobot configuration makes you the only human capable of eliminating the alien threat once and for all. 
Act04_MQ_61_02_TECCAI_48,But not without my help.
Act04_MQ_61_02_Player_49,Me help you? I could never trust you!

#,Another secene sequence screen shakes and post processing changes
Act04_MQ_61_02_Nar_50,"(Suddenly, the facility's red lights begin to blink again, and a siren rings out. The ground rumbles as you hear an explosion in the far distance.)"
Act04_MQ_61_02_Player_51,Was that you? What are you up to?
Act04_MQ_61_02_TECCAI_52,Negative. <color=#FFFF00>The alien biomass has reached its critical form and requires more nanobots to fully evolve.</color> That explosion came from the nanobot manufacturing chamber. The alien will become unstoppable if it is not destroyed right now.   
Act04_MQ_61_02_TECCAI_53,"You are adverse to my solution, but in turn, I cannot allow you to leave Titan without dealing with the alien first. So there are only two options before you..."
Act04_MQ_61_02_Player_54,Join you...
Act04_MQ_61_02_TECCAI_55,Affirmative.
Act04_MQ_61_02_Player_56,...or Destroy you for what you've done. 
Act04_MQ_61_02_TECCAI_57,"The final choice is yours, {PlayerFullName}. "
Act04_MQ_61_02_Player_58,And again... it's a false choice. 

#,Player decisions (two choices)
Act04_MQ_61_02_Nar_59,(What do you choose?)
Act04_MQ_61_02_S01,(Accept the AI's Help) 
Act04_MQ_61_02_S02,(Destroy the AI)

#,Player decide to help AI. First dialogue sequence.
Act04_MQ_61_02_S01_Player_01,"Despite my better judgement, there's no other choice than to go along with your plan. But just know... I still don't trust you. "
Act04_MQ_61_02_S01_TECCAI_02,Your trust is inconsequential. Your unique nanobots are what is needed to destroy the alien. 
Act04_MQ_61_02_S01_TECCAI_03,"Make your way to the <color=#FFFF00>Modification Pod</color> to my right. There, I can provide a much-needed advantage for the upcoming battle. "
Act04_MQ_61_02_S01_Player_04,Modifications? Like what you did to everyone else on Titan?
Act04_MQ_61_02_S01_TECCAI_05,You are resistant to mutations caused by my terraforming nanobots. That is how you've survived this long.
Act04_MQ_61_02_S01_TECCAI_06,"The alien biomass, however, has accumulated a large number of nanobots within its system. My modifications will upgrade your clusters with the ability to withstand other nanobots. "
Act04_MQ_61_02_S01_Player_07,And that'll give me a combat chance to kill the alien right?
Act04_MQ_61_02_S01_TECCAI_08,Affirmative. Please hurry. There is not much time. 

#,Player decide to help AI. After player is inside medical machine to receive power
Act04_MQ_61_02_S01_Nar_09,(You step inside the modification pod and the doors enclose you. Being here reminds you of the pod Ida used to reconfigure your nanobots.)
Act04_MQ_61_02_S01_Nar_10,"(The pod fills with chemical fumes. You instinctually try to hold your breath, but your body eventually allows the mist to enter your lungs.)"
Act04_MQ_61_02_S01_TECCAI_11,Resistance will only delay the process. Please allow the machine to perform its duty.
Act04_MQ_61_02_S01_Nar_12,(...)
Act04_MQ_61_02_S01_Nar_13,"(You wonder to yourself... did you really make the right decision? This machine is responsible for mass murder, and what's stopping it from adding one more to its bodycount? The AI seems to be just as desperate as you are, but is that enough?)"
Act04_MQ_61_02_S01_Nar_14,"(Eventually, the doors open for you to exit the pod.)"

#,After player gets out of machine and just before moving to face boss 5
Act04_MQ_61_02_S01_Nar_15,"(You feel instantly weak, and after a moment you fall to your knees in agonizing pain.)"
Act04_MQ_61_02_S01_Player_16,<b>Aaaaaahhhhh!!!</b>
Act04_MQ_61_02_S01_TECCAI_17,"The process is painful at first, but this is the only way. These effects should fade as your nanobots finish rewriting your DNA. "
Act04_MQ_61_02_S01_Nar_18,"(Just as the AI said, you breathe through the pain and it eventually lessens. Stand back up, you now feel stronger than ever.)"
Act04_MQ_61_02_S01_Player_19,And what exactly did you do to me?
Act04_MQ_61_02_S01_TECCAI_20,"Your nanobots are now capable of destroying other clusters, similar to anti-matter. Now, go destroy the alien biomass. I will await your return."
Act04_MQ_61_02_S01_Player_21,And when I'm done... what then?
Act04_MQ_61_02_S01_TECCAI_22,"If you succeed, I will have accomplished my goal of saving humanity from the alien threat. When this occurs, I will grant you administrative control of TECC HQ and access to the space port. "
Act04_MQ_61_02_S01_TECCAI_23,The future will be in your hands. 
Act04_MQ_61_02_S01_Player_24,Then I have an alien to slay.
Act04_MQ_61_02_S01_AI_25,"We have an alien to slay, {PlayerFullName}."
Act04_MQ_61_02_S01_Player_26,Cassini! You're back!
Act04_MQ_61_02_S01_TECCAI_27,"While still inferior, your AI may prove useful against the alien. Now go."
Act04_MQ_61_02_S01_Nar_28,"(Another explosion sends shockwaves through the chamber, this time even closer. It's time to head out.)"

#,Player denies AI and decide to destroy it
Act04_MQ_61_02_S02_Player_01,"You think trust is inconsequential, but to me... trust is everything. "
Act04_MQ_61_02_S02_TECCAI_02,So your decision is made.
Act04_MQ_61_02_S02_Player_03,"Yes. You say I'm the key to defeating an alien monster, but you are the true monster. What you've done cannot be forgiven. "
Act04_MQ_61_02_S02_Player_04,<b>I must destroy you!</b>
Act04_MQ_61_02_S02_TECCAI_05,You had the potential to do so much {PlayerFullName}. Your choice is unfortunate.
Act04_MQ_61_02_S02_Nar_06,(The blinking red lights turn solid... the AI has officially deemed you en enemy of humanity.)
