Language,Default
00_MeleeWp_01_OHM_03_Special_Whip_DescKey,"An aggressive weapon designed to attack enemies from afar with an impressive CRACK, leaving them in pieces."

00_MeleeWp_01_OHM_03_Special_Nunchucks_NameKey,Nunchucks
00_MeleeWp_01_OHM_03_Special_Nunchucks_DescKey,You can do a lot of damage with two short sticks attached by a chain... Just ask the world's finest martial artists.

00_MeleeWp_01_OHM_03_Special_WolfsFang_NameKey,Wolf's Fang
00_MeleeWp_01_OHM_03_Special_WolfsFang_DescKey,This never-dulling blade was a gift from Alexei. Its snarling wolf's head carved into the handle reflects the true nature of its wielder.



#,[ 02-00. Two Hand Melee: Start ]
00_MeleeWp_02_THM_00_Start_ShabbyMob_NameKey,Shabby Mop
00_MeleeWp_02_THM_00_Start_ShabbyMob_DescKey,"An old, shabby mop. Its wood is sturdy enough to fight with and clean up the occasional spill."


#,[ 02-01. Two Hand Melee: Tier ]
00_MeleeWp_02_THM_01_Tier01_Axe_NameKey,DIY Axe
00_MeleeWp_02_THM_01_Tier01_Axe_DescKey,"Sharpened metal tied firmly to a stick. Slightly primitive, but it should do the trick."

00_MeleeWp_02_THM_01_Tier01_Hammer_NameKey,DIY Hammer
00_MeleeWp_02_THM_01_Tier01_Hammer_DescKey,"A big rock tied to a stick. Incredibly, the stone doesn't come loose."

00_MeleeWp_02_THM_01_Tier02_Axe_NameKey,Chopping Axe
00_MeleeWp_02_THM_01_Tier02_Axe_DescKey,"A standard, wood-chopping axe. While not designed for combat, it's still capable of cutting through enemies just the same."

00_MeleeWp_02_THM_01_Tier02_Hammer_NameKey,Hammer
00_MeleeWp_02_THM_01_Tier02_Hammer_DescKey,A blunt hunk of metal perched on a weighty handle. It can cause damage but lacks elegance.

00_MeleeWp_02_THM_01_Tier02_A_Axe_NameKey,Corpse Axe
00_MeleeWp_02_THM_01_Tier02_A_Axe_DescKey,An axe made from sharpened bones of underground monsters. Fighting fire with fire.

00_MeleeWp_02_THM_01_Tier02_A_Hammer_NameKey,Corpse Hammer
00_MeleeWp_02_THM_01_Tier02_A_Hammer_DescKey,A hammer made from hardened bones of underground monsters. Can they withstand being hit with a piece of themselves?

00_MeleeWp_02_THM_01_Tier03_Axe_NameKey,Sharp Axe
00_MeleeWp_02_THM_01_Tier03_Axe_DescKey,A well-balanced axe ready for cutting down enemies in battle. Judith really outdid herself with this one.

00_MeleeWp_02_THM_01_Tier03_Hammer_NameKey,War Hammer
00_MeleeWp_02_THM_01_Tier03_Hammer_DescKey,"A war hammer with a flattened head, because physics. It's built for battle, and you'll look cool wielding it."

00_MeleeWp_02_THM_01_Tier04_Axe_NameKey,Experimental Axe
00_MeleeWp_02_THM_01_Tier04_Axe_DescKey,"Judith rigged this axe with extra kinetic energy to increase its chopping ability. However, that extra power makes it act with a mind of its own."

00_MeleeWp_02_THM_01_Tier04_Hammer_NameKey,Experimental Hammer
00_MeleeWp_02_THM_01_Tier04_Hammer_DescKey,"Judith insists this experimental hammer mixes magic and science in unique ways. It's weird, but it does an excellent job of hurting enemies."

00_MeleeWp_02_THM_01_Tier05_Axe_NameKey,Super Slicer of Halving Anything
00_MeleeWp_02_THM_01_Tier05_Axe_DescKey,"This axe was crafted with high-tech nonsense, but it'll slice anything straight in half. End fights quickly by aiming for joints and vital spots. Enough said."

00_MeleeWp_02_THM_01_Tier05_Hammer_NameKey,Heavy and Hard-Hitting Hammer of Harm
00_MeleeWp_02_THM_01_Tier05_Hammer_DescKey,This hammer uses the magic of science and physics to annihilate armored opposition. Judith performed a miracle with this one.


#,[ 02-02. Two Hand Melee: Side ]
00_MeleeWp_02_THM_02_Side_RustyLongPipe_NameKey,Rusty Pipe
00_MeleeWp_02_THM_02_Side_RustyLongPipe_DescKey,"A long piece of heavy, corroded pipe that takes extra strength to wield correctly."

00_MeleeWp_02_THM_02_Side_MakeShiftFellingAxe_NameKey,Makeshift Felling Axe
00_MeleeWp_02_THM_02_Side_MakeShiftFellingAxe_DescKey,"It's a large, two-handed axe that can cut down trees, but, in Huygen Camp, it's used to cut down other things instead."

00_MeleeWp_02_THM_02_Side_Barbell_NameKey,Barbell
00_MeleeWp_02_THM_02_Side_Barbell_DescKey,"It'll take both arms to wield it, but this weapon found in the Gym is enough to crush any enemy in your way. "

00_MeleeWp_02_THM_02_Side_Riotrod_Twohand_NameKey,Riot Rod (Long)
00_MeleeWp_02_THM_02_Side_Riotrod_Twohand_DescKey,"When prisoners get really out of hand, guards pull out the big guns... or at least these longer security rods. Let's start the beatings!"

00_MeleeWp_02_THM_02_Side_PipeWrench_NameKey,Pipe Wrench
00_MeleeWp_02_THM_02_Side_PipeWrench_DescKey,A pipe wrench is the rare tool equally good for building and breaking stuff. It's heavy and sure to knock some monster teeth out.

00_MeleeWp_02_THM_02_Side_FireAxe_001_NameKey,Fire Axe
00_MeleeWp_02_THM_02_Side_FireAxe_001_DescKey,"A standard fireman's axe is used for chopping through doors and rubble. Certainly, you can find more interesting applications as a weapon."

00_MeleeWp_02_THM_02_Side_Sledgehammer_001_NameKey,Sledgehammer
00_MeleeWp_02_THM_02_Side_Sledgehammer_001_DescKey,"This heavy sledgehammer takes all your might to wield correctly, but you can't argue with the destructive results."

00_MeleeWp_02_THM_02_Side_Golf_Club_001_NameKey,9-Iron
00_MeleeWp_02_THM_02_Side_Golf_Club_001_DescKey,You picked the perfect golf club to get a hole-in-one with your enemy's head. Four!

00_MeleeWp_02_THM_02_Side_Cue_Stick_001_NameKey,Pool Cue
00_MeleeWp_02_THM_02_Side_Cue_Stick_001_DescKey,"Flip it around and knock your target silly with the heavy end, or impale your enemies with the pointy end. Isn't pool fun?"

00_MeleeWp_02_THM_02_Side_Rake_001_NameKey,Garden Rake
00_MeleeWp_02_THM_02_Side_Rake_001_DescKey,A metal rake with a handle strong enough to block attacks and tines (spikes) at the end good for shedding blood. 

00_MeleeWp_02_THM_02_Side_HockeyStick_001_NameKey,Hockey Stick
00_MeleeWp_02_THM_02_Side_HockeyStick_001_DescKey,"This long stick with a curve at the end is known for striking hard things and not breaking. The target, on the other hand..."

00_MeleeWp_02_THM_02_Side_Baseball_bat_001_NameKey,Baseball Bat
00_MeleeWp_02_THM_02_Side_Baseball_bat_001_DescKey,"A well-balanced bat for baseball, bats are also the chosen weapon to smash things and cause damage. Swing batter!"

00_MeleeWp_02_THM_02_Side_Crutches_001_NameKey,One Lonely Crutch
00_MeleeWp_02_THM_02_Side_Crutches_001_DescKey,"Sturdy metal crutches can help you walk and make good weapons in a pinch. No clue where the other one is, though."


#,[ 02-03. Two Hand Melee: Special ]
00_MeleeWp_02_THM_03_Special_Katana_NameKey,Masamune
00_MeleeWp_02_THM_03_Special_Katana_DescKey,"A katana crafted from the finest steel, the Masamune cuts true and has no equal. It is capable of striking multiple adjacent enemies simultaneously. "

00_MeleeWp_02_THM_03_Special_Spear_NameKey,Gungnir
00_MeleeWp_02_THM_03_Special_Spear_DescKey,This weapon is inspired by the legendary spear wielded by Odin of Norse mythology. Gungnir handles like the finest spear and can strike up to two targets simultaneously.

00_MeleeWp_02_THM_03_Special_GlassSword_NameKey,Glass Sword
00_MeleeWp_02_THM_03_Special_GlassSword_DescKey,An impossibly sharp and durable blade crafted for use in battle. The last thing your enemy will see before death is their own reflection. 

00_MeleeWp_02_THM_03_Special_GrabArm_NameKey,Grab Arm
00_MeleeWp_02_THM_03_Special_GrabArm_DescKey,"Need a hand? This ultra-strong mechanical arm sure packs a punch! Enemies might try to run, but they won't get far. "

00_MeleeWp_02_THM_03_Special_Chainsaw_NameKey,Chainsaw
00_MeleeWp_02_THM_03_Special_Chainsaw_DescKey,"*Brum-brum* While slightly unwieldy, the chainsaw has proved useful for killing the toughest monsters. Cut through your enemies in no time!"



#,[ 03-00. Shield: Start ]
00_MeleeWp_03_Shield_00_Start_Shield_NameKey,Sturdy Shield
00_MeleeWp_03_Shield_00_Start_Shield_DescKey,It's basically just a plank of sturdy wood.


#,[ 03-01. Shield: Tier ]
00_MeleeWp_03_Shield_01_Tier01_Shield_NameKey,Rickety Shield
00_MeleeWp_03_Shield_01_Tier01_Shield_DescKey,A tattered wooden board with a few sheets of metal and a handle attached. It still holds up alright.

00_MeleeWp_03_Shield_01_Tier02_Shield_NameKey,Standard Shield
00_MeleeWp_03_Shield_01_Tier02_Shield_DescKey,This refurbished sheet of metal should block most hits without falling apart. Maybe.

00_MeleeWp_03_Shield_01_Tier02_A_Shield_NameKey,Corpse Shield
00_MeleeWp_03_Shield_01_Tier02_A_Shield_DescKey,A shield made of mutant bones and leather. No wonder they're so hard to kill.

00_MeleeWp_03_Shield_01_Tier03_Shield_NameKey,Sturdy Shield
00_MeleeWp_03_Shield_01_Tier03_Shield_DescKey,"A taller, sturdier shield that resembles a riot shield and is probably just as tough to penetrate."

00_MeleeWp_03_Shield_01_Tier04_Shield_NameKey,Experimental Shield
00_MeleeWp_03_Shield_01_Tier04_Shield_DescKey,A heavy shield with experimental layers from Judith that should make it even more durable. Let's hope she's right.

00_MeleeWp_03_Shield_01_Tier05_Shield_NameKey,Incredibly Sturdy Shield of Legendary Survivability
00_MeleeWp_03_Shield_01_Tier05_Shield_DescKey,A supremely tough shield that is surprisingly wieldable with one hand. It can stop almost any attack in its tracks without question.
