Language,Default
Act01_MQ_09_Ida_16,"I know, but I should have found a solution sooner. As of right now, <color=#FFFF00>all mining has stopped indefinitely</color>, and <color=#FFFF00>HQ has all but abandoned Camp Huygen</color> as a lost cause, which is why we're in dire straits."
Act01_MQ_09_Ida_17,"Isko and I have been determined to solve this medical conundrum ever since. I had hoped your memories would shed some light, but your amnesia presented a problem. We instead went back to the previous owner of your Omniscope, or at least many of the parts inside that we swapped to make yours usable. He was a patient who succumbed to illness from the mines. At the very least, we hoped his <color=#FFA500>nanobot AI</color> would give us some insight."
Act01_MQ_09_Player_18,"Nanobots? If I remember correctly, I received a nanobot shot before coming to Titan."
Act01_MQ_09_Ida_19,"Yes, everyone gets that shot. The microscopic robots work together in clusters within a loose AI mesh to help regulate the body and immunize against harmful environments until atmospheric terraforming is complete. With so many unpredictable elements to our journey to Titan, the nanobots are mandatory for anyone traveling here."
Act01_MQ_09_Ida_20,"However, the previous owner of your Omniscope possessed still-active nanobots in his system that were somehow altered by whatever sickness was down in that mine. These altered nanobots, we call them viruses, seem to break down normal nanobots, destroying and sometimes even absorbing them in the process. And those nanobots were transferred to you during your Omniscope procedure. Don't worry, we've run several tests since you left the clinic, and you're just fine... which brings us to why I asked you to come back. "
Act01_MQ_09_Isko_21,"No one else coming out of the mine has contracted anything like this. So far, it looks like it spreads by direct contact, so the previous owner must have found something other than ore in the mine. And it came back with him, but your nanobots seem resistant to the virus. "
Act01_MQ_09_Ida_22,And now I can finally share my news. There's a possibility that <color=#FFFF00>you are the only person on Titan who can safely enter that mine</color>.
Act01_MQ_09_Player_23,Are you serious? Why me?
Act01_MQ_09_Ida_24,"We ran several labs on your DNA and your nanobots when you were here last. The results show your nanobots, like your cryo-pod, use divergent technology unlike anyone else's here on Titan. And so far, your nanobots have retained their integrity after constant attacks from the invading nanobots of the previous owner. "
Act01_MQ_09_Ida_25,This means you should be able to update your nanobots to make you almost completely immune to any harmful effects the mine can throw at you.
Act01_MQ_09_Nar_26,"(You feel overwhelmed by the news. You already feel like an outsider, but now you are different on a biological level too?)"
Act01_MQ_09_Player_27,This is... a lot. What are you asking of me?
Act01_MQ_09_Ida_28,"Listen: Your nanobots give you an edge no one else possesses. We're all scavenging a single shallow cave and collecting crumbs, but it'll soon be depleted at the rate we're going. We need the resources in the mine. And by we, I mean all of us, including you. Without either support from HQ or going into the mine, we don't survive... period. The mine has abundant resources that could help us hold on until connection with HQ can be re-established. You must go into the mines for all of our sakes. "
Act01_MQ_09_Player_29,Are you really entrusting this mission to a stranger? I don't even know who I am.
Act01_MQ_09_Ida_30,"Isko has already attempted to alter our nanobots, but every test scenario ends in cell destruction."
Act01_MQ_09_Isko_31,"There just isn't anyone else, unfortunately. It has to be you. "
Act01_MQ_09_Nar_32,(Ida and Isko remain silent as you contemplate what they've said. Why did you wake up in this camp? At this particular time of need? Was this fate?)
Act01_MQ_09_Player_33,Since there's no other choice... I accept. Just tell me what's next.
Act01_MQ_09_Ida_34,"Excellent! Our systems show your nanobots are only partially functional at the moment. We need to force a full resynchronization, which should bring them entirely back to 100% and keep you alive."
Act01_MQ_09_Nar_35,(Resistance is futile at this point. You simply nod to acknowledge your compliance.)
Act01_MQ_09_Ida_36,Good. Follow me.

#,(Screen fades to nanobot activation machine)
Act01_MQ_09_Nar_37,"(Ida leads you to a capsule at the back of the clinic. You enter, and she signals Isko to begin the process.)"
Act01_MQ_09_Nar_38,(...)
Act01_MQ_09_Nar_39,(Time passes and the blinking lights and electrical zaps eventually become irritating. The machine continues to run.)
Act01_MQ_09_Ida_40,"Isko, is everything synced? This has to work."
Act01_MQ_09_Isko_41,"We can't directly interface with the nanobots, but I've gradually introduced virus samples, and the nanobots have fought off even the highest loads. I believe they are fully recalibrated. "
Act01_MQ_09_Ida_42,Good news is rare around here. Drinks on me if this actually works. 
Act01_MQ_09_Nar_43,(Ida opens the capsule and helps you out.)
Act01_MQ_09_Ida_44,"Everything is done, and your nanobots are ready for the mine. "

#,(Nanobot activation event)
#,(Ida suggests player to go and see Tau Mogorosi by Mine control center. Maybe he will let player in)
Act01_MQ_09_AI_45,<color=#FFA500>Nanobots activated. Nanobot gauge display activated. New nanobot perk activated.</color>
Act01_MQ_09_Ida_46,Do you feel any different? 
Act01_MQ_09_Player_47,"It feels... weird. Nanobots are usually unnoticeable, but I can literally feel them moving through my body right now. It'll take some getting used to, but at least I see a new display on my scope. Must mean it worked as planned. "
Act01_MQ_09_Ida_48,"While I'd love to keep you for a few more hours to thoroughly document this medical phenomenon, it's more important for you to report to the mine ASAP. What you find inside will be the key to saving us."
Act01_MQ_09_Ida_49,We've done all that we can for you here. <color=#FFFF00>Go find Tau at the mines</color>. He'll be expecting you.
