Language,Default
Trait_Needs_Thirst_05_StatKey,<sprite name=Base_Agility><#FF0000> Agility -30%\n<sprite name=MaxHealth_Icon> Health -1 (Per Turn)\n<sprite name=HealthRegen_Icon> Health Regen = 0</color>
Trait_Needs_Sleepness_05_StatKey,<sprite name=Base_Perception><#FF0000> Perception -30%\n<sprite name=MaxHealth_Icon> Health -1 (Per Turn)\n<sprite name=HealthRegen_Icon> Health Regen = 0</color>

Trait_Needs_Tired_01_StatKey,<sprite name=Hunger_Icon><sprite name=Thirst_Icon><sprite name=Sleepness_Attribute_Icon><#FF0000> +0.01% (Per Turn)</color>
Trait_Needs_Tired_02_StatKey,<sprite name=Hunger_Icon><sprite name=Thirst_Icon><sprite name=Sleepness_Attribute_Icon><#FF0000> +0.02% (Per Turn)</color>
Trait_Needs_Tired_03_StatKey,<sprite name=Hunger_Icon><sprite name=Thirst_Icon><sprite name=Sleepness_Attribute_Icon><#FF0000> +0.03% (Per Turn)</color>
Trait_Needs_Tired_04_StatKey,<sprite name=Hunger_Icon><sprite name=Thirst_Icon><sprite name=Sleepness_Attribute_Icon><#FF0000> +0.04% (Per Turn)</color>
Trait_Needs_Tired_05_StatKey,<sprite name=Hunger_Icon><sprite name=Thirst_Icon><sprite name=Sleepness_Attribute_Icon><#FF0000> +0.05% (Per Turn)</color>

Trait_Needs_LackOfOxygen_05_StatKey,<sprite name=HealthRegen_Icon><#FF0000> Health Regen = 0\n<sprite name=MaxHealth_Icon> Health -2 (Per Turn)</color>

#,( State )
Trait_State_NanoInfectionTransformation_StatKey,<#a5eaff><sprite name=Damage_Icon> Physical Damage + ( 3 <#FFA500>* <sprite name=Base_Strength> Strength</color> )\n<sprite name=MeleeAccuracy_Icon> Melee Accuracy + ( 1 <#FFA500>* <sprite name=Base_Agility> Agility</color> )%\n<sprite name=Protection_Icon> Protection + ( 2 <#FFA500>* <sprite name=Base_Endurance> Endurance</color> ) </color>
Trait_State_Fear_StatKey,<#FF0000>( Causes fleeing from instigator. )</color>
Trait_State_NerveConfusion_StatKey,<sprite name=Damage_Icon><#FF0000> Physical Damage -15%\n<sprite name=Protection_Icon> Protection -30%</color>
Trait_State_AntiGravity_StatKey,<#FFFF00>( Becomes weightless and incapacitated. )</color>

#,[ Item: Equip ]
Trait_00_MeleeWp_01_OHM_Nunchucks_StatKey,<sprite name=Counter_Icon><#66FFCC>Counter Chance +10%</color>

#,This is special key that needs one space as a value.
Trait_10_RangeWp_03_TwoHand_JusticeRifle_StatKey," "
Trait_20_Equip_01_Head_WolfsHalo_StatKey,On Killing Enemy <sprite name=MaxHealth_Icon><#66FFCC>Health +3</color>
Trait_20_Equip_05_Accessory_CombatInitializer_StatKey,<sprite name=Damage_Icon> Physical Damage <#66FFCC>+ ( 0.25 x <sprite name=Base_Perception> Perception )</color>
Trait_20_Equip_05_Accessory_LoversGrip_StatKey,[ On Attack ]\n<#66FFCC><sprite name=MaxHealth_Icon> Health + ( <#66FFCC>0.15 x <sprite name=Base_Strength> Strength</color> )</color>
Trait_20_Equip_05_Accessory_SoldierHeadBand_StatKey,<#66FFCC>Additional Exp: +3%</color>

Trait_20_Equip_08_WardModule_B01_001_StatKey,<sprite name=Hunger_Icon><#66FFCC>Hunger\n<sprite name=Thirst_Icon>Tired\n<sprite name=Sleepness_Attribute_Icon>Sleepness</color>\n<#FFA500>Increases are reduced by 3%.</color>
Trait_20_Equip_08_WardModule_B02_001_StatKey,<sprite name=Hunger_Icon><#66FFCC>Hunger\n<sprite name=Thirst_Icon>Tired\n<sprite name=Sleepness_Attribute_Icon>Sleepness</color>\n<#FFA500>Increases are reduced by 6%.</color>
Trait_20_Equip_08_WardModule_B03_001_StatKey,<sprite name=Hunger_Icon><#66FFCC>Hunger\n<sprite name=Thirst_Icon>Tired\n<sprite name=Sleepness_Attribute_Icon>Sleepness</color>\n<#FFA500>Increases are reduced by 9%.</color>
Trait_20_Equip_08_WardModule_B04_001_StatKey,<sprite name=Hunger_Icon><#66FFCC>Hunger\n<sprite name=Thirst_Icon>Tired\n<sprite name=Sleepness_Attribute_Icon>Sleepness</color>\n<#FFA500>Increases are reduced by 12%.</color>

Trait_20_Equip_08_WardModule_C01_002_StatKey,When kill the enemy\n<sprite name=MaxNanoEnergy_Icon><#66FFCC>Nano Energy +1.0</color>
Trait_20_Equip_08_WardModule_C02_002_StatKey,When kill the enemy\n<sprite name=MaxNanoEnergy_Icon><#66FFCC>Nano Energy +1.5</color>
Trait_20_Equip_08_WardModule_C03_002_StatKey,When kill the enemy\n<sprite name=MaxNanoEnergy_Icon><#66FFCC>Nano Energy +2.0</color>
Trait_20_Equip_08_WardModule_C04_002_StatKey,When kill the enemy\n<sprite name=MaxNanoEnergy_Icon><#66FFCC>Nano Energy +2.5</color>

Trait_20_Equip_08_WardModule_C01_003_StatKey,When eating food\n<sprite name=NanoInfection_Value_Icon><#66FFCC>Nano Infection -1</color>
Trait_20_Equip_08_WardModule_C02_003_StatKey,When eating food\n<sprite name=NanoInfection_Value_Icon><#66FFCC>Nano Infection -2</color>
Trait_20_Equip_08_WardModule_C03_003_StatKey,When eating food\n<sprite name=NanoInfection_Value_Icon><#66FFCC>Nano Infection -3</color>
Trait_20_Equip_08_WardModule_C04_003_StatKey,When eating food\n<sprite name=NanoInfection_Value_Icon><#66FFCC>Nano Infection -4</color>

Trait_20_Equip_08_WardModule_C01_004_StatKey,When using nano perks\n<sprite name=MaxHealth_Icon><#66FFCC>Health +1</color>
Trait_20_Equip_08_WardModule_C02_004_StatKey,When using nano perks\n<sprite name=MaxHealth_Icon><#66FFCC>Health +1.5</color>
Trait_20_Equip_08_WardModule_C03_004_StatKey,When using nano perks\n<sprite name=MaxHealth_Icon><#66FFCC>Health +2</color>
Trait_20_Equip_08_WardModule_C04_004_StatKey,When using nano perks\n<sprite name=MaxHealth_Icon><#66FFCC>Health +2.5</color>

Trait_20_Equip_08_WardModule_D01_001_StatKey,When kill the enemy\n<sprite name=MaxHealth_Icon><#66FFCC>Health +1</color>
Trait_20_Equip_08_WardModule_D02_001_StatKey,When kill the enemy\n<sprite name=MaxHealth_Icon><#66FFCC>Health +2</color>
Trait_20_Equip_08_WardModule_D03_001_StatKey,When kill the enemy\n<sprite name=MaxHealth_Icon><#66FFCC>Health +3</color>
Trait_20_Equip_08_WardModule_D04_001_StatKey,When kill the enemy\n<sprite name=MaxHealth_Icon><#66FFCC>Health +4</color>

Trait_20_Equip_08_WardModule_D01_002_StatKey,<sprite name=MaxHealth_Icon>Health less than 40\n<sprite name=Base_Perception><#66FFCC> Perception+2\n<sprite name=Base_Agility> Agility+2</color>
Trait_20_Equip_08_WardModule_D02_002_StatKey,<sprite name=MaxHealth_Icon>Health less than 60\n<sprite name=Base_Perception><#66FFCC> Perception+4\n<sprite name=Base_Agility> Agility+4</color>
Trait_20_Equip_08_WardModule_D03_002_StatKey,<sprite name=MaxHealth_Icon>Health less than 80\n<sprite name=Base_Perception><#66FFCC> Perception+6\n<sprite name=Base_Agility> Agility+6</color>
Trait_20_Equip_08_WardModule_D04_002_StatKey,<sprite name=MaxHealth_Icon>Health less than 100\n<sprite name=Base_Perception><#66FFCC> Perception+8\n<sprite name=Base_Agility> Agility+8</color>

Trait_20_Equip_08_WardModule_D01_003_StatKey,[<sprite name=maxAdrenaline_Icon>Adrenaline equal to 8]\n<sprite name=Base_Strength><#66FFCC> Strength+2</color>
Trait_20_Equip_08_WardModule_D02_003_StatKey,[<sprite name=maxAdrenaline_Icon>Adrenaline equal to 8]\n<sprite name=Base_Strength><#66FFCC> Strength+4</color>
Trait_20_Equip_08_WardModule_D03_003_StatKey,[<sprite name=maxAdrenaline_Icon>Adrenaline equal to 8]\n<sprite name=Base_Strength><#66FFCC> Strength+6</color>
Trait_20_Equip_08_WardModule_D04_003_StatKey,[<sprite name=maxAdrenaline_Icon>Adrenaline equal to 8]\n<sprite name=Base_Strength><#66FFCC> Strength+8</color>

Trait_20_Equip_08_WardModule_D01_004_StatKey,[<sprite name=Hunger_Icon>Hunger and<sprite name=Thirst_Icon>Thirst\n less than 15%]\n<sprite name=Base_Strength><#66FFCC> Strength +2\n<sprite name=Base_Endurance> Endurance +2</color>
Trait_20_Equip_08_WardModule_D02_004_StatKey,[<sprite name=Hunger_Icon>Hunger and<sprite name=Thirst_Icon>Thirst\n less than 15%]\n<sprite name=Base_Strength><#66FFCC> Strength +4\n<sprite name=Base_Endurance> Endurance +4</color>
Trait_20_Equip_08_WardModule_D03_004_StatKey,[<sprite name=Hunger_Icon>Hunger and<sprite name=Thirst_Icon>Thirst\n less than 15%]\n<sprite name=Base_Strength><#66FFCC> Strength +6\n<sprite name=Base_Endurance> Endurance +6</color>
Trait_20_Equip_08_WardModule_D04_004_StatKey,[<sprite name=Hunger_Icon>Hunger and<sprite name=Thirst_Icon>Thirst\n less than 15%]\n<sprite name=Base_Strength><#66FFCC> Strength +8\n<sprite name=Base_Endurance> Endurance +8</color>

#,[ Item: Range Bow ]
Bow_Tier_01_MakeShift_DmgByStat_StatKey,"<#66FFCC><sprite name=Damage_Icon>Physical Damage\n+( <#FFA500>0.2 x <sprite name=Base_Strength> Strength</color> )%</color>\n<#66FFCC><sprite name=RangeAccuracy_Icon>Range Accuracy\n+( <#FFA500>0.1 x <sprite name=Base_Perception> Perception</color> )%</color>"
Bow_Tier_02_Standard_DmgByStat_StatKey,"<#66FFCC><sprite name=Damage_Icon>Physical Damage\n+( <#FFA500>0.35 x <sprite name=Base_Strength> Strength</color> )%</color>\n<#66FFCC><sprite name=RangeAccuracy_Icon>Range Accuracy\n+( <#FFA500>0.125 x <sprite name=Base_Perception> Perception</color> )%</color>"
Bow_Tier_03_Improved_DmgByStat_StatKey,"<#66FFCC><sprite name=Damage_Icon>Physical Damage\n+( <#FFA500>0.5 x <sprite name=Base_Strength> Strength</color> )%</color>\n<#66FFCC><sprite name=RangeAccuracy_Icon>Range Accuracy\n+( <#FFA500>0.15 x <sprite name=Base_Perception> Perception</color> )%</color>"
Bow_Tier_04_Prototype_DmgByStat_StatKey,"<#66FFCC><sprite name=Damage_Icon>Physical Damage\n+( <#FFA500>0.65 x <sprite name=Base_Strength> Strength</color> )%</color>\n<#66FFCC><sprite name=RangeAccuracy_Icon>Range Accuracy\n+( <#FFA500>0.175 x <sprite name=Base_Perception> Perception</color> )%</color>"
Bow_Tier_05_Advanced_DmgByStat_StatKey,"<#66FFCC><sprite name=Damage_Icon>Physical Damage\n+( <#FFA500>0.8 x <sprite name=Base_Strength> Strength</color> )%</color>\n<#66FFCC><sprite name=RangeAccuracy_Icon>Range Accuracy\n+( <#FFA500>0.2 x <sprite name=Base_Perception> Perception</color> )%</color>"
Bow_Special_BoneBow_DmgByStat_StatKey,"<#66FFCC><sprite name=Damage_Icon>Physical Damage\n+( <#FFA500>0.4 x <sprite name=Base_Strength> Strength</color> )%</color>\n<#66FFCC><sprite name=RangeAccuracy_Icon>Range Accuracy\n+( <#FFA500>0.14 x <sprite name=Base_Perception> Perception</color> )%</color>"

#,[ Item: Usable ]
Trait_30_Usable_04_Install_ClawTrap_StatKey,<#66FFCC><sprite name=Damage_Icon> Physical Damage +45~80\n<sprite name=injuriedDamage_Icon> Injury Damage +25~50</color>\n<sprite name=Trait_State_LegFracture_Icon> Leg Fracture\n<#886A35>( Duration <sprite name=Turn_Icon>20 )</color>
Trait_30_Usable_04_Install_RatTrap_StatKey,<#66FFCC><sprite name=Damage_Icon> Physical Damage +45~80\n<sprite name=injuriedDamage_Icon> Injury Damage +35~60</color>\n<sprite name=Trait_State_LegFracture_Icon> Leg Fracture\n<#886A35>( Duration <sprite name=Turn_Icon>30 )</color>

Trait_ItemUse_Grenade_AntiGravity_StatKey,<sprite name=Trait_State_AntiGravity_Icon><color=#FFFF00> Anti Gravity</color>\n<#886A35>( Duration <sprite name=Turn_Icon>3 )</color>
Trait_ItemUse_Grenade_FearBomb_StatKey,<sprite name=Trait_State_Fear_Icon><color=#FFFF00> Fear</color>\n<#886A35>( Duration <sprite name=Turn_Icon>2 )</color>
Trait_ItemUse_Grenade_FlashBomb_StatKey,<sprite name=Trait_State_Blind_Icon><color=#FFFF00> Blind</color>\n<#886A35>( Duration <sprite name=Turn_Icon>5 )</color>
Trait_ItemUse_Grenade_HighFrequencyBomb_StatKey,<sprite name=Trait_State_NerveConfusion_Icon><color=#FFFF00> Nerve Confusion</color>\n<#886A35>( Duration <sprite name=Turn_Icon>10 )</color>

